Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,minutes,moving_minutes,overspeed_minutes,severe_overspeed_minutes,harsh_horiz_minutes,yaw_minutes,z_bump_minutes,mean_horiz_g,p95_speed,cruise_vib,cruise_minutes,cruise_vib_mean,cruise_gyro_mean,overspeed_per_100km,harsh_horiz_per_100km,yaw_per_100km,z_bump_per_100km,severe_overspeed_per_100km,overspeed_share
T00183,D13,V13,2026-07-31,12:01:00,12:26:00,25,13.92,17.5,31.7,12.835643,77.657248,12.772025,77.598573,25,24,0,0,1,0,4,0.13093231196413532,28.719999999999995,,15,0.08656854696887668,3.1532364326196665,0.0,7.183908045977011,0.0,28.735632183908045,0.0,0.0
T00184,D13,V13,2026-08-03,14:42:00,15:09:00,27,13.15,26.8,43.8,12.846253,77.66875,12.933873,77.607593,27,25,2,0,0,2,1,0.07432600908432514,42.55,,20,0.03274176121535151,2.7630317555726163,15.209125475285171,0.0,15.209125475285171,7.604562737642586,0.0,0.08
T00185,D13,V13,2026-08-02,21:03:00,21:35:00,32,14.95,26.5,40.9,12.854774,77.670693,12.866735,77.601232,32,30,0,0,1,0,3,0.11559042343479164,38.405,,25,0.049287690257553474,2.651226131434284,0.0,6.688963210702341,0.0,20.066889632107024,0.0,0.0
T00186,D13,V13,2026-08-04,20:38:00,21:18:00,40,15.28,32.9,61.8,12.83645,77.661091,12.762122,77.599756,40,38,5,2,1,1,4,0.11826488771697077,45.76999999999997,,19,0.035401118359739414,2.8389610775775,32.72251308900524,6.544502617801047,6.544502617801047,26.17801047120419,13.089005235602095,0.13157894736842105
T00187,D13,V13,2026-08-03,14:12:00,14:24:00,12,5.61,19.0,34.1,12.843399,77.65597,12.824052,77.636218,12,11,0,0,0,1,0,0.08743206857270212,32.065,,8,0.031098371472751796,3.463386557776933,0.0,0.0,17.825311942959,0.0,0.0,0.0
T00188,D13,V13,2026-08-06,11:26:00,11:47:00,21,7.91,27.2,47.2,12.847513,77.658233,12.881023,77.683157,21,21,1,0,2,3,0,0.14899790269539562,40.8,,15,0.04283992410989377,3.2562094527225978,12.64222503160556,25.28445006321112,37.92667509481669,0.0,0.0,0.047619047619047616
T00189,D13,V13,2026-08-06,10:57:00,11:23:00,26,10.33,20.9,40.2,12.840657,77.654786,12.815806,77.715444,26,24,0,0,1,1,4,0.10190371111120933,36.675,,18,0.06346727694513558,3.2549659979875756,0.0,9.68054211035818,9.68054211035818,38.72216844143272,0.0,0.0
T00190,D13,V13,2026-07-31,14:40:00,14:54:00,14,11.21,34.6,40.9,12.852694,77.660395,12.860815,77.609659,14,14,0,0,0,0,5,0.07722247853586646,40.77,,8,0.1380473324218932,3.6123270946847192,0.0,0.0,0.0,44.60303300624442,0.0,0.0
T00191,D13,V13,2026-08-03,10:07:00,10:29:00,22,9.64,21.6,43.0,12.856634,77.652665,12.914172,77.684115,22,21,1,0,0,1,1,0.09209437045345431,37.305,,14,0.036602285537733835,3.645405360597298,10.373443983402488,0.0,10.373443983402488,10.373443983402488,0.0,0.047619047619047616
T00192,D13,V13,2026-08-02,07:44:00,08:29:00,45,27.12,28.7,48.6,12.845571,77.659142,13.000259,77.697442,45,41,4,0,5,1,2,0.13958281195721367,46.01999999999999,,29,0.04164219451337926,2.987657945615595,14.749262536873156,18.436578171091444,3.687315634218289,7.374631268436578,0.0,0.0975609756097561
T00193,D13,V13,2026-08-02,15:42:00,16:10:00,28,13.45,23.2,37.3,12.840561,77.659899,12.923922,77.669599,28,25,0,0,2,0,2,0.12625914353056888,35.895,,19,0.04911738410332642,3.2086601565139303,0.0,14.869888475836431,0.0,14.869888475836431,0.0,0.0
T00194,D13,V13,2026-08-04,17:58:00,18:24:00,26,17.99,17.7,34.6,12.846844,77.644115,12.918292,77.562067,26,23,0,0,0,1,2,0.0855327848222705,33.65,,16,0.08192261549966148,2.932148539347411,0.0,0.0,5.5586436909394115,11.117287381878823,0.0,0.0
T00195,D13,V13,2026-07-31,07:23:00,08:00:00,37,9.88,27.8,47.6,12.8472,77.65508,12.820344,77.716671,37,34,4,0,3,1,3,0.1473294227874411,44.13999999999998,,21,0.04674373301915808,3.1577523652116866,40.48582995951417,30.364372469635626,10.121457489878543,30.364372469635626,0.0,0.11764705882352941
T00196,D14,V14,2026-07-31,14:57:00,15:30:00,33,5.98,22.6,63.1,12.991452,77.558567,13.018921,77.570669,33,27,2,2,6,3,1,0.19027744553039433,48.839999999999975,,13,0.09084382118838528,3.1552654404978355,33.44481605351171,100.33444816053512,50.16722408026756,16.722408026755854,33.44481605351171,0.07407407407407407
T00197,D14,V14,2026-08-05,15:38:00,15:48:00,10,4.83,26.7,58.6,12.976299,77.549053,12.989654,77.521908,10,9,3,2,1,0,1,0.12128933517504892,56.035,,2,0.04320538593784273,2.3316383907127576,62.11180124223602,20.703933747412005,0.0,20.703933747412005,41.40786749482401,0.3333333333333333
T00198,D14,V14,2026-08-02,10:51:00,11:25:00,34,8.37,19.5,51.1,12.987831,77.553162,12.948488,77.593716,34,27,4,0,4,2,1,0.16628984721216056,46.97499999999999,,14,0.10757910101094689,2.9049523134598547,47.78972520908005,47.78972520908005,23.894862604540027,11.947431302270013,0.0,0.14814814814814814
T00199,D14,V14,2026-08-01,21:36:00,21:46:00,10,2.67,25.3,43.6,12.996729,77.551289,13.010541,77.542035,10,9,1,0,1,0,0,0.16753134168899173,41.349999999999994,,7,0.08308994167018224,2.3972901368003,37.453183520599254,37.453183520599254,0.0,0.0,0.0,0.1111111111111111
T00200,D14,V14,2026-08-01,08:51:00,09:21:00,30,16.72,23.4,57.9,12.98065,77.565913,12.861059,77.577348,30,25,2,1,3,3,0,0.15827455115042807,44.66999999999999,,15,0.049600546810080866,3.059852937642592,11.961722488038278,17.942583732057418,17.942583732057418,0.0,5.980861244019139,0.08
T00201,D14,V14,2026-08-05,19:14:00,19:46:00,32,9.17,29.4,60.5,12.986178,77.560488,12.940437,77.601511,32,29,5,3,10,3,0,0.30692283036361,56.464999999999996,,18,0.07802213080907644,3.799983521620918,54.52562704471101,109.05125408942202,32.715376226826606,0.0,32.715376226826606,0.1724137931034483
T00202,D14,V14,2026-08-03,11:13:00,11:58:00,45,23.69,28.3,52.0,12.992891,77.57415,13.067206,77.720363,45,42,6,0,7,0,1,0.1882125323808115,46.199999999999996,,22,0.07436641067997472,2.402376321705499,25.32714225411566,29.548332629801603,0.0,4.221190375685943,0.0,0.14285714285714285
T00203,D14,V14,2026-08-06,07:38:00,07:48:00,10,4.03,23.7,47.8,12.994256,77.555989,12.969182,77.557596,10,9,1,0,1,1,1,0.13631798339179146,40.77999999999999,,7,0.04456790466362402,2.3127689032845455,24.813895781637715,24.813895781637715,24.813895781637715,24.813895781637715,0.0,0.1111111111111111
T00204,D14,V14,2026-08-05,11:18:00,11:50:00,32,15.46,31.6,65.5,12.991437,77.557522,13.07706,77.489609,32,29,7,4,4,1,0,0.17613861221753702,58.445,,7,0.050873413284127644,3.128338217009152,45.278137128072444,25.873221216041397,6.468305304010349,0.0,25.873221216041397,0.2413793103448276
T00205,D14,V14,2026-08-05,07:07:00,07:27:00,20,13.49,21.0,44.1,12.996896,77.566758,13.022662,77.650072,20,16,1,0,3,2,0,0.1688313189673004,37.165,,11,0.056037583265198726,2.5401377915380894,7.412898443291327,22.23869532987398,14.825796886582655,0.0,0.0,0.0625
T00206,D14,V14,2026-07-31,14:21:00,15:04:00,43,18.53,22.0,60.3,12.980663,77.557864,13.100541,77.593315,43,38,5,1,3,2,1,0.15042181794218437,46.44,,23,0.04188992352754085,2.988193434167206,26.983270372369127,16.189962223421478,10.793308148947652,5.396654074473826,5.396654074473826,0.13157894736842105
T00207,D14,V14,2026-07-31,06:07:00,06:52:00,45,13.04,30.9,61.2,13.015783,77.562847,12.949307,77.505909,45,43,7,5,1,3,1,0.09137546308181377,52.98,,20,0.029383778767160817,2.5293042643855586,53.68098159509203,7.668711656441718,23.006134969325153,7.668711656441718,38.34355828220859,0.16279069767441862
T00208,D14,V14,2026-07-31,17:44:00,18:28:00,44,14.23,19.0,44.8,12.994681,77.554573,12.894782,77.566592,44,35,3,0,2,0,0,0.11558541387577251,42.005,,21,0.03003224582604483,3.426601815209932,21.082220660576247,14.054813773717498,0.0,0.0,0.0,0.08571428571428572
T00209,D14,V14,2026-08-05,21:07:00,21:30:00,23,6.0,33.0,62.6,12.993515,77.554569,13.031682,77.552164,23,21,6,1,2,2,0,0.16133284834929698,48.209999999999994,,9,0.05852078786997835,2.7691334384604867,100.0,33.33333333333333,33.33333333333333,0.0,16.666666666666664,0.2857142857142857
T00210,D14,V14,2026-07-31,21:51:00,22:06:00,15,8.02,25.0,55.3,12.990015,77.545762,12.97015,77.597572,15,13,2,1,0,0,0,0.13953125555629584,48.78999999999999,,6,0.03790870880911216,2.6100374491694778,24.93765586034913,0.0,0.0,0.0,12.468827930174564,0.15384615384615385
T00211,D15,V15,2026-08-04,19:44:00,19:59:00,15,5.9,24.7,48.7,12.93269,77.666975,12.934482,77.708115,15,13,3,0,0,1,2,0.08317677089669324,46.88,,8,0.03854971935452166,3.529841221285091,50.847457627118644,0.0,16.94915254237288,33.89830508474576,0.0,0.23076923076923078
T00212,D15,V15,2026-08-03,13:14:00,13:39:00,25,13.7,17.4,30.9,12.921012,77.66556,12.928435,77.758305,25,24,0,0,3,2,2,0.1649552837608832,29.74,,14,0.03428539786901016,2.9319305264701088,0.0,21.897810218978105,14.598540145985403,14.598540145985403,0.0,0.0
T00213,D15,V15,2026-08-03,07:50:00,08:22:00,32,27.34,29.7,52.5,12.923453,77.652686,12.779741,77.643129,32,28,3,1,2,3,3,0.13689704492469038,44.974999999999994,,18,0.04968073796634943,3.074644440535936,10.972933430870519,7.315288953913679,10.972933430870519,10.972933430870519,3.6576444769568397,0.10714285714285714
T00214,D15,V15,2026-08-05,10:09:00,10:51:00,42,29.08,21.1,42.9,12.929727,77.67214,13.106549,77.659831,42,36,1,0,0,3,1,0.10418167419366155,34.34499999999999,,32,0.03109353324660346,3.4710246022745146,3.4387895460797804,0.0,10.31636863823934,3.4387895460797804,0.0,0.027777777777777776
T00215,D15,V15,2026-08-05,21:21:00,21:43:00,22,15.83,24.8,42.4,12.920811,77.664787,13.001394,77.71208,22,20,0,0,0,1,2,0.06897884205416915,36.97,,18,0.07096676701006752,2.9694369484180005,0.0,0.0,6.3171193935565375,12.634238787113075,0.0,0.0
T00216,D15,V15,2026-08-05,19:03:00,19:48:00,45,15.39,26.1,46.9,12.9173,77.654497,12.819876,77.660151,45,42,4,0,2,2,5,0.11821501343029463,43.839999999999996,,33,0.08873461016494615,3.9243470794515614,25.99090318388564,12.99545159194282,12.99545159194282,32.48862897985705,0.0,0.09523809523809523
T00217,D15,V15,2026-08-04,17:03:00,17:45:00,42,18.22,19.2,36.0,12.917194,77.665722,12.807439,77.703786,42,36,0,0,0,3,3,0.09966039495309766,33.394999999999996,,28,0.04697486435788795,3.6850192801420225,0.0,0.0,16.465422612513724,16.465422612513724,0.0,0.0
T00218,D15,V15,2026-08-02,13:48:00,14:15:00,27,10.93,18.6,29.6,12.925119,77.676,12.923801,77.747905,27,25,0,0,4,2,2,0.1649777648550581,27.6,,20,0.06461509265781049,3.278545838800502,0.0,36.596523330283624,18.298261665141812,18.298261665141812,0.0,0.0
T00219,D15,V15,2026-08-04,19:35:00,20:17:00,42,15.24,16.9,38.8,12.916136,77.673802,12.956238,77.769237,42,34,0,0,2,4,4,0.11869132488925972,31.639999999999986,,21,0.04113746236873915,3.3208583227834336,0.0,13.123359580052494,26.246719160104988,26.246719160104988,0.0,0.0
T00220,D15,V15,2026-08-05,14:32:00,15:13:00,41,9.42,19.6,45.0,12.924248,77.671856,12.885804,77.702268,41,41,1,0,2,1,3,0.09462540165444058,34.3,,27,0.046854926077365536,3.027408132379908,10.615711252653929,21.231422505307858,10.615711252653929,31.84713375796178,0.0,0.024390243902439025
T00221,D15,V15,2026-08-02,12:42:00,12:55:00,13,11.28,18.1,30.0,12.924338,77.672968,12.966492,77.671186,13,10,0,0,0,0,0,0.06496616335490998,28.919999999999998,,9,0.03515284488810089,2.9030328968167067,0.0,0.0,0.0,0.0,0.0,0.0
T00222,D15,V15,2026-08-04,17:52:00,18:28:00,36,16.74,28.8,45.2,12.930983,77.668758,13.008558,77.704384,36,34,3,0,2,1,2,0.11887939984861398,42.775,,25,0.056608473701020665,3.537838323044172,17.92114695340502,11.947431302270013,5.973715651135007,11.947431302270013,0.0,0.08823529411764706
T00223,D15,V15,2026-08-02,10:57:00,11:36:00,39,17.99,24.9,46.7,12.926825,77.664012,13.013285,77.630262,39,38,1,0,2,1,4,0.13358370970309671,37.18000000000001,,31,0.050148595384120025,2.9436881628324696,5.5586436909394115,11.117287381878823,5.5586436909394115,22.234574763757646,0.0,0.02631578947368421
T00224,D15,V15,2026-08-03,11:25:00,11:38:00,13,7.79,18.2,26.3,12.92176,77.661011,12.949414,77.66922,13,13,0,0,2,1,1,0.151540164884389,26.0,,10,0.06737689131075485,3.490938148068189,0.0,25.673940949935815,12.836970474967908,12.836970474967908,0.0,0.0
T00225,D15,V15,2026-07-31,16:46:00,17:31:00,45,20.93,30.1,46.2,12.925606,77.675578,12.85334,77.79646,45,41,2,0,1,3,3,0.11373771162833937,42.36,,23,0.039719714957253585,3.3064936110629337,9.555661729574773,4.777830864787386,14.33349259436216,14.33349259436216,0.0,0.04878048780487805
T00226,D16,V16,2026-08-03,11:13:00,11:46:00,33,13.75,29.0,36.4,12.905528,77.625177,12.820289,77.665065,33,33,0,0,2,3,2,0.09855244213297215,35.019999999999996,,31,0.03832465756548619,3.7409758085291065,0.0,14.545454545454545,21.818181818181817,14.545454545454545,0.0,0.0
T00227,D16,V16,2026-08-04,14:43:00,15:27:00,44,17.6,20.0,35.0,12.913008,77.614909,12.842432,77.715255,44,40,0,0,0,1,3,0.08595559652192823,28.27,,37,0.031715961946022525,2.9027745348200917,0.0,0.0,5.681818181818182,17.045454545454543,0.0,0.0
T00228,D16,V16,2026-07-31,06:25:00,06:51:00,26,15.45,27.7,33.1,12.90507,77.611345,12.85346,77.538496,26,25,0,0,1,1,3,0.09634688838641006,32.95,,25,0.04677650968723692,3.9234933413987085,0.0,6.4724919093851145,6.4724919093851145,19.41747572815534,0.0,0.0
T00229,D16,V16,2026-08-03,07:13:00,07:34:00,21,6.41,22.1,34.0,12.907416,77.610955,12.864907,77.598192,21,18,0,0,0,0,3,0.0814632673356151,32.3,,18,0.047734953463757966,2.562674209438347,0.0,0.0,0.0,46.80187207488299,0.0,0.0
T00230,D16,V16,2026-07-31,17:49:00,18:24:00,35,20.13,28.7,39.9,12.898222,77.619932,12.796929,77.673072,35,32,0,0,1,4,4,0.09657575571617234,36.58,,25,0.06868283823406678,4.125142421783762,0.0,4.967709885742673,19.870839542970693,19.870839542970693,0.0,0.0
T00231,D16,V16,2026-08-03,12:54:00,13:21:00,27,10.89,20.4,27.7,12.914025,77.610037,12.978563,77.60437,27,25,0,0,0,0,0,0.07223058359195374,27.51,,25,0.03439519211161659,2.9366307224436645,0.0,0.0,0.0,0.0,0.0,0.0
T00232,D16,V16,2026-08-02,12:19:00,12:43:00,24,16.32,23.7,33.6,12.899351,77.605032,12.923032,77.509266,24,23,0,0,0,2,1,0.0895250902121187,27.955,,23,0.060293599443823426,3.5356753244606605,0.0,0.0,12.254901960784313,6.127450980392156,0.0,0.0
T00233,D16,V16,2026-08-06,10:46:00,11:03:00,17,6.13,27.4,38.5,12.899,77.624783,12.854184,77.617906,17,17,0,0,0,0,3,0.07310209929440592,37.3,,14,0.02584866786730176,3.349079159123961,0.0,0.0,0.0,48.939641109298535,0.0,0.0
T00234,D16,V16,2026-08-04,17:08:00,17:51:00,43,30.63,24.6,37.5,12.898592,77.615783,13.093539,77.575471,43,37,0,0,2,2,3,0.11130688101632093,36.019999999999996,,34,0.04916743530819468,2.8003300597141694,0.0,6.52954619653934,6.52954619653934,9.79431929480901,0.0,0.0
T00235,D16,V16,2026-08-01,19:46:00,20:25:00,39,15.57,30.7,39.6,12.906711,77.621931,13.001635,77.581765,39,38,0,0,3,1,1,0.11585857719889706,38.51,,27,0.052482597757017746,3.3896607499866414,0.0,19.26782273603083,6.422607578676942,6.422607578676942,0.0,0.0
T00236,D16,V16,2026-07-31,13:33:00,14:10:00,37,19.49,28.5,37.9,12.898519,77.617559,12.985016,77.513214,37,33,0,0,1,1,4,0.09524832639847057,37.18,,23,0.046956181378790506,2.83911958184223,0.0,5.130836326321191,5.130836326321191,20.523345305284764,0.0,0.0
T00237,D16,V16,2026-08-01,06:29:00,06:49:00,20,7.56,28.3,39.4,12.911036,77.622611,12.919284,77.673455,20,19,0,0,1,1,0,0.09969255805286084,36.645,,17,0.03404727471844651,3.1407164787672257,0.0,13.22751322751323,13.22751322751323,0.0,0.0,0.0
T00238,D16,V16,2026-08-03,06:02:00,06:27:00,25,14.04,29.7,36.1,12.913999,77.632405,12.853332,77.695755,25,24,0,0,1,0,1,0.11313692018764146,35.44,,22,0.05966982709385263,3.588823777536647,0.0,7.122507122507122,0.0,7.122507122507122,0.0,0.0
T00239,D16,V16,2026-08-03,13:20:00,13:47:00,27,10.67,17.2,28.8,12.9057,77.607556,12.873685,77.541708,27,24,0,0,0,2,1,0.06368753507219191,26.259999999999998,,20,0.033971944846958854,3.3254725674194363,0.0,0.0,18.744142455482663,9.372071227741332,0.0,0.0
T00240,D16,V16,2026-08-01,13:06:00,13:47:00,41,27.28,19.5,28.0,12.900624,77.62282,12.84409,77.80012,41,40,0,0,2,2,2,0.11261234154222691,24.6,,39,0.048891790020467195,3.1558675510863887,0.0,7.331378299120233,7.331378299120233,7.331378299120233,0.0,0.0
T00241,D17,V17,2026-08-03,11:38:00,12:08:00,30,13.13,19.4,32.9,12.841787,77.645252,12.765331,77.597634,30,27,0,0,0,3,2,0.08719219921388152,31.165,,22,0.06615417701650783,3.3952599930264435,0.0,0.0,22.848438690022846,15.232292460015232,0.0,0.0
T00242,D17,V17,2026-08-04,08:46:00,09:16:00,30,18.11,25.6,45.0,12.845123,77.659281,12.95962,77.633315,30,29,1,0,1,2,1,0.09426574690207559,40.964999999999996,,22,0.03638884342846234,3.1848065991870484,5.521811154058531,5.521811154058531,11.043622308117062,5.521811154058531,0.0,0.034482758620689655
T00243,D17,V17,2026-08-05,19:32:00,20:09:00,37,24.36,27.4,52.0,12.847923,77.654092,12.891669,77.527037,37,34,1,0,1,2,1,0.11751188057923637,39.13999999999999,,27,0.06434621143225777,2.9385200356642116,4.105090311986864,4.105090311986864,8.210180623973727,4.105090311986864,0.0,0.029411764705882353
T00244,D17,V17,2026-08-06,15:20:00,15:53:00,33,20.93,27.4,48.0,12.851017,77.655082,12.799553,77.552335,33,30,1,0,2,3,0,0.11591598000626445,41.58,,20,0.03139185613836757,2.4485726876239067,4.777830864787386,9.555661729574773,14.33349259436216,0.0,0.0,0.03333333333333333
T00245,D17,V17,2026-08-04,19:28:00,20:07:00,39,14.98,27.0,44.7,12.835883,77.663595,12.82949,77.590375,39,37,1,0,4,4,0,0.16736606004691193,38.33,,29,0.05625986532223015,3.544150109687793,6.675567423230974,26.702269692923895,26.702269692923895,0.0,0.0,0.02702702702702703
T00246,D17,V17,2026-08-04,13:43:00,14:27:00,44,28.62,28.0,45.2,12.861428,77.650189,12.995328,77.605002,44,39,2,0,1,2,0,0.08113873584224972,40.905,,30,0.03576844112318052,3.1061571758146944,6.988120195667364,3.494060097833682,6.988120195667364,0.0,0.0,0.05128205128205128
T00247,D17,V17,2026-08-05,12:23:00,12:50:00,27,9.65,31.6,49.6,12.855841,77.660626,12.875998,77.705199,27,24,7,0,1,0,0,0.13062786592570236,47.62,,12,0.05368990166339154,2.9251045753390477,72.53886010362694,10.362694300518134,0.0,0.0,0.0,0.2916666666666667
T00248,D17,V17,2026-07-31,12:10:00,12:41:00,31,17.34,24.8,38.0,12.853526,77.664332,12.737732,77.700293,31,30,0,0,2,1,1,0.12025543742552433,34.8,,27,0.04304418762329676,3.1262917330281255,0.0,11.534025374855824,5.767012687427912,5.767012687427912,0.0,0.0
T00249,D17,V17,2026-07-31,06:34:00,06:47:00,13,6.67,28.2,44.5,12.842175,77.671293,12.820284,77.696944,13,13,1,0,1,1,0,0.2030728480215661,42.459999999999994,,10,0.050072451556351635,3.3596018058314545,14.992503748125937,14.992503748125937,14.992503748125937,0.0,0.0,0.07692307692307693
T00250,D17,V17,2026-07-31,09:04:00,09:37:00,33,14.64,25.1,48.3,12.8415,77.660355,12.756924,77.675839,33,31,2,0,1,0,0,0.08604612687492548,39.27999999999999,,24,0.033418097347399436,2.93572109249813,13.661202185792348,6.830601092896174,0.0,0.0,0.0,0.06451612903225806
T00251,D17,V17,2026-08-01,21:54:00,22:07:00,13,3.82,21.6,38.0,12.853266,77.664664,12.879546,77.645724,13,13,0,0,0,1,0,0.1327952292082096,36.92,,8,0.03559030183178101,3.0964747754681596,0.0,0.0,26.17801047120419,0.0,0.0,0.0
T00252,D17,V17,2026-08-02,12:37:00,13:21:00,44,18.93,25.3,42.7,12.839374,77.654811,12.716681,77.673108,44,43,1,0,3,1,0,0.12025886083946453,37.985,,36,0.035884740894662176,2.6601299932407034,5.282620179609086,15.847860538827257,5.282620179609086,0.0,0.0,0.023255813953488372
T00253,D17,V17,2026-07-31,20:24:00,20:55:00,31,19.45,20.1,39.4,12.850061,77.65764,12.825535,77.548299,31,28,0,0,0,0,1,0.07764051420778116,37.0,,19,0.025877994263757406,3.428396126470802,0.0,0.0,0.0,5.141388174807198,0.0,0.0
T00254,D17,V17,2026-08-02,21:33:00,21:45:00,12,5.77,18.1,35.2,12.855565,77.649403,12.830313,77.62361,12,12,0,0,2,1,0,0.16827323309630549,33.44,,4,0.08562723708418174,2.528832518763597,0.0,34.66204506065858,17.33102253032929,0.0,0.0,0.0
T00255,D17,V17,2026-08-05,16:45:00,17:06:00,21,9.18,29.3,42.8,12.83643,77.661855,12.886362,77.637767,21,19,1,0,1,1,0,0.1118786998836159,42.3,,14,0.02385475052641504,2.3049621076354123,10.893246187363834,10.893246187363834,10.893246187363834,0.0,0.0,0.05263157894736842
T00256,D18,V18,2026-07-31,13:02:00,13:27:00,25,17.39,21.1,27.7,13.043169,77.556968,13.132587,77.631501,25,23,0,0,0,1,0,0.0755590039013967,26.7,,23,0.027324167261213426,3.2193632910872294,0.0,0.0,5.750431282346176,0.0,0.0,0.0
T00257,D18,V18,2026-08-05,08:04:00,08:22:00,18,10.19,21.6,30.3,13.0278,77.544559,13.094089,77.544198,18,18,0,0,0,2,0,0.061006155446333935,30.130000000000003,,17,0.018735718790467478,3.6396153642933204,0.0,0.0,19.627085377821395,0.0,0.0,0.0
T00258,D18,V18,2026-07-31,06:16:00,06:35:00,19,9.49,24.4,32.6,13.035656,77.557484,13.070504,77.509364,19,18,0,0,0,0,2,0.06499972993665744,31.97,,17,0.06453680259808034,3.6527660751819298,0.0,0.0,0.0,21.074815595363543,0.0,0.0
T00259,D18,V18,2026-08-06,21:27:00,22:06:00,39,24.03,20.1,32.2,13.046333,77.555884,13.188416,77.496481,39,33,0,0,0,0,0,0.0647302808662287,31.01,,33,0.02737917617910521,3.246182373188543,0.0,0.0,0.0,0.0,0.0,0.0
T00260,D18,V18,2026-08-05,09:31:00,10:06:00,35,18.03,27.5,35.0,13.016735,77.5613,13.063558,77.658515,35,35,0,0,1,1,2,0.08580485178819208,34.36,,34,0.0436026938779382,3.5288561627229957,0.0,5.546311702717692,5.546311702717692,11.092623405435384,0.0,0.0
T00261,D18,V18,2026-08-01,14:22:00,14:50:00,28,16.32,31.1,39.1,13.032289,77.566951,13.022203,77.668599,28,27,0,0,0,1,0,0.08817018145550605,38.32,,21,0.029301958663216214,3.5037979393794956,0.0,0.0,6.127450980392156,0.0,0.0,0.0
T00262,D18,V18,2026-08-04,17:08:00,17:46:00,38,21.74,18.8,25.6,13.029757,77.560767,13.085889,77.68524,38,36,0,0,0,2,0,0.0803727428659182,25.3,,30,0.029526898520027284,3.2435203159117743,0.0,0.0,9.199632014719413,0.0,0.0,0.0
T00263,D18,V18,2026-08-05,18:51:00,19:16:00,25,12.79,30.4,38.1,13.028384,77.540544,13.093671,77.476436,25,24,0,0,1,0,0,0.0864301473287213,37.559999999999995,,20,0.03846430092269057,2.622020197712203,0.0,7.818608287724786,0.0,0.0,0.0,0.0
T00264,D18,V18,2026-08-01,08:43:00,08:59:00,16,9.06,28.5,35.0,13.030249,77.559629,13.001815,77.510815,16,16,0,0,0,1,0,0.04363595683677921,33.05,,16,0.03467821300856734,2.6297914618567866,0.0,0.0,11.037527593818984,0.0,0.0,0.0
T00265,D18,V18,2026-08-03,18:37:00,18:58:00,21,7.15,23.9,29.1,13.02198,77.552996,13.067869,77.543545,21,21,0,0,1,0,0,0.11193692518647204,28.4,,21,0.03958369173597774,2.869250773285598,0.0,13.986013986013985,0.0,0.0,0.0,0.0
T00266,D18,V18,2026-07-31,17:07:00,17:18:00,11,8.56,32.0,39.3,13.014414,77.568815,13.047872,77.596873,11,11,0,0,0,0,1,0.07052442949702314,39.099999999999994,,9,0.027152818024545635,2.959053902854762,0.0,0.0,0.0,11.682242990654206,0.0,0.0
T00267,D18,V18,2026-08-05,06:10:00,06:35:00,25,10.82,24.4,35.0,13.04022,77.56345,13.059497,77.630622,25,24,0,0,1,2,0,0.10098003962849698,32.239999999999995,,24,0.03269862239988731,2.9825470963700162,0.0,9.242144177449168,18.484288354898336,0.0,0.0,0.0
T00268,D18,V18,2026-08-06,14:42:00,14:58:00,16,4.81,22.2,27.0,13.033056,77.559843,13.062763,77.546664,16,16,0,0,1,0,0,0.11415896161084672,26.775,,16,0.028246446941582938,3.0501607705919556,0.0,20.79002079002079,0.0,0.0,0.0,0.0
T00269,D18,V18,2026-08-01,16:38:00,17:18:00,40,10.24,31.9,40.1,13.032653,77.558701,13.107163,77.537091,40,40,0,0,2,3,0,0.10975091931717429,38.7,,34,0.03877050847371996,3.558767867464945,0.0,19.53125,29.296875,0.0,0.0,0.0
T00270,D18,V18,2026-08-05,08:51:00,09:35:00,44,13.13,21.0,31.8,13.025178,77.548448,12.973647,77.629697,44,44,0,0,1,1,0,0.07970208866656794,25.21,,41,0.032646747041314345,2.7030353308826727,0.0,7.616146230007616,7.616146230007616,0.0,0.0,0.0
T00271,D19,V19,2026-08-06,16:37:00,17:10:00,33,15.68,22.9,54.4,12.762717,77.790197,12.789512,77.688684,33,27,4,1,1,1,1,0.13233583041032798,47.919999999999995,,15,0.03051473152422519,3.0214400540139796,25.510204081632654,6.377551020408164,6.377551020408164,6.377551020408164,6.377551020408164,0.14814814814814814
T00272,D19,V19,2026-08-02,08:05:00,08:20:00,15,8.79,19.9,33.4,12.774749,77.789457,12.72569,77.776695,15,13,0,0,1,0,2,0.14393212326955324,32.28,,10,0.04464213354556175,3.046699624646166,0.0,11.37656427758817,0.0,22.75312855517634,0.0,0.0
T00273,D19,V19,2026-07-31,20:56:00,21:41:00,45,2.29,28.1,53.2,12.775285,77.778896,12.769126,77.774474,45,41,9,2,2,3,5,0.14541057970282248,51.36,,17,0.07276926119148053,3.4550108538179733,393.0131004366812,87.33624454148472,131.00436681222706,218.34061135371178,87.33624454148472,0.21951219512195122
T00274,D19,V19,2026-08-02,21:08:00,21:46:00,38,13.42,17.0,46.6,12.780883,77.771407,12.837347,77.713836,38,29,3,0,2,0,4,0.10446800348085682,43.44,,10,0.035256805350854084,3.410049204870349,22.35469448584203,14.903129657228018,0.0,29.806259314456035,0.0,0.10344827586206896
